DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
16-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,36.648,21.999,82.05558,%,36.648,91.798,5.594,966.00,147028.00,"3,869",,production,OP
17-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.154,21.492,80.77623,%,37.154,89.829,6.132,955.00,145600.00,"3,745",,production,OP
18-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.19,21.391,80.30645,%,37.19,89.472,6.195,957.00,147063.00,"3,892",,production,OP
19-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.19,21.391,80.30645,%,37.19,89.472,6.195,962.00,147174.00,"3,669",,production,OP
20-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.385,21.493,79.68463,%,37.385,89.825,6.292,955.00,145910.00,"3,679",,production,OP
21-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.507,21.501,79.08963,%,37.507,90.061,6.401,934.00,142999.00,"3,650",,production,OP
22-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.542,21.427,76.50591,%,37.542,90.957,6.42,904.00,137823.00,"3,568",,production,OP
23-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.057,21.433,72.44141,%,38.057,91.202,6.957,886.00,134391.00,"3,498",,production,OP
24-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.811,21.227,69.06533,%,38.811,90.929,7.774,873.00,132775.00,"3,453",,production,OP
25-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.983,21.117,68.30723,%,38.983,91.107,7.952,869.00,132195.00,"3,446",,production,OP
26-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.919,20.977,68.15848,%,38.919,90.6,7.879,868.00,131899.00,"3,451",,production,OP
27-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.001,20.956,68.12665,%,39.001,90.595,7.972,866.00,131500.00,"3,454",,production,OP
28-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.027,20.903,68.10801,%,39.027,90.363,7.988,973.00,147944.00,"3,820",,production,OP
29-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.155,20.394,65.18425,%,38.155,88.814,7.134,955.00,145305.00,"3,805",,production,OP
30-Sep-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.991,20.832,68.13614,%,38.991,91.323,7.973,969.00,147624.00,"3,872",,production,OP
01-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.776,20.827,68.12498,%,38.776,91.812,7.741,965.00,147009.00,"3,849",,production,OP
02-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.471,20.877,69.29806,%,38.471,92.073,7.415,970.00,148307.00,"3,879",,production,OP
03-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.602,20.711,70.03838,%,38.602,90.759,7.529,975.00,148948.00,"3,917",,production,OP
04-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.684,20.436,70.04253,%,38.684,89.734,7.621,971.00,148452.00,"3,923",,production,OP
05-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.715,20.487,70.04737,%,38.715,89.934,7.63,969.00,148202.00,"3,931",,production,OP
06-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.43,20.484,70.06884,%,38.43,91.308,7.364,967.00,148006.00,"3,929",,production,OP
07-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,12.99,0,0,40.498,20.153,35.88393,%,40.498,90.804,9.38,441.00,57696.00,"1,520",,production,OP
8-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,13,0,0,33.976,11.208,47.88823,%,33.976,82.047,7.683,352.00,56035.00,"1,909",,production,OP
9-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.888,20.357,99.82668,%,33.888,90.847,5.01,938.00,144451.00,"4,099",,production,OP
10-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.338,21.4,95.92952,%,34.338,91.806,5.213,967.00,149090.00,"4,272",,production,OP
11-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,36.975,21.085,74.72228,%,36.975,91.579,5.849,943.00,144793.00,"4,112",,production,OP
12-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,36.773,21.186,77.74131,%,36.773,91.721,5.609,959.00,146551.00,"4,147",,production,OP
13-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,36.96,21.26,77.76815,%,36.96,91.776,5.824,968.00,146557.00,"4,148",,production,OP
14-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20,0,0,37.341,21.022,57.59778,%,37.341,90.779,6.537,654.00,101157.00,"2,902",,production,OP
15-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.67,0,0,37.702,19.899,50.52238,%,37.702,90.035,6.781,608.00,84413.00,"2,337",,production,OP
19-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,85.583,0,1.26208,%,85.583,8.01,85.583,0.00,0.00,0,,production,OP
20-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,85.314,0,1.31622,%,85.314,7.281,85.314,0.00,0.00,0,,production,OP
21-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,86.834,1.206,1.15711,%,86.834,9.974,86.834,0.00,0.00,0,,production,OP
22-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,85.901,0,1.14383,%,85.901,11.477,85.901,0.00,0.00,0,,production,OP
23-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,90.874,0,1.15283,%,90.874,11.257,90.874,0.00,0.00,0,,production,OP
24-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,97.039,0,1.12524,%,97.039,10.82,97.039,0.00,0.00,0,,production,OP
26-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,122.146,0,1.18688,%,122.146,10.319,122.146,0.00,0.00,0,,production,OP
27-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,124.123,0,1.19326,%,124.123,10.151,124.123,0.00,0.00,0,,production,OP
28-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,124.123,0,1.19326,%,124.123,10.151,124.123,0.00,0.00,0,,production,OP
29-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,124.123,0,1.19326,%,124.123,10.151,124.123,0.00,0.00,0,,production,OP
30-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,121.324,0,1.1743,%,121.324,10.479,121.324,0.00,0.00,0,,production,OP
31-Oct-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,110.606,0,1.13963,%,110.606,11.454,110.571,0.00,0.00,0,,production,OP
01-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,72.093,0,1.68076,%,72.093,10.76,50.627,0.00,0.00,0,,production,OP
02-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,113.852,0,1.26956,%,113.852,11.009,93.456,0.00,0.00,0,,production,OP
03-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,117.649,0,1.32735,%,117.649,11.534,92.014,0.00,0.00,0,,production,OP
04-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,116.206,0,1.32425,%,116.206,11.015,97.27,0.00,0.00,0,,production,OP
05-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,6.5,0,0,63.744,0.47,16.50907,%,63.744,55.076,25.016,223.00,31959.00,704,,production,OP
06-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.959,9.221,99.57185,%,34.959,89.796,3.86,1147.00,168323.00,"3,990",,production,OP
07-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,36.793,15.428,85.26438,%,36.793,90.406,5.889,1174.00,174950.00,"4,017",,production,OP
8-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.893,17.39,75.75713,%,37.893,90.16,6.952,1176.00,175383.00,"3,965",,production,OP
9-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.419,18.464,72.90573,%,38.419,89.908,7.474,1187.00,177181.00,"3,967",,production,OP
10-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.587,19.361,72.16137,%,38.587,90.466,7.673,1209.00,180160.00,"3,948",,production,OP
11-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,11.64,0,0,39.446,19.731,34.91368,%,39.446,89.647,8.587,595.00,79580.00,"1,642",,production,OP
12-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,14.03,0,0,38.445,9.986,41.30791,%,38.445,80.88,7.073,535.00,82724.00,"2,013",,production,OP
13-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.263,19.333,83.80292,%,37.263,90.982,5.672,1220.00,179676.00,"4,012",,production,OP
14-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.364,20.524,83.7991,%,37.364,91.377,5.694,1219.00,180320.00,"4,034",,production,OP
15-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.713,20.564,80.40493,%,37.713,91.031,6.055,1205.00,179283.00,"4,035",,production,OP
16-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.008,20.582,79.13834,%,38.008,90.814,6.342,1183.00,176498.00,"4,021",,production,OP
17-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.099,20.497,79.14069,%,38.099,90.54,6.466,1176.00,175590.00,"4,032",,production,OP
18-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.151,20.29,78.5745,%,38.151,89.563,6.478,1164.00,174331.00,"4,046",,production,OP
19-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.044,20.211,78.32404,%,38.044,90.259,6.377,1151.00,172529.00,"4,055",,production,OP
20-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.107,19.885,78.35896,%,38.107,90.443,6.484,1139.00,170410.00,"4,064",,production,OP
21-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.194,19.423,78.24478,%,38.194,90.564,6.565,1128.00,169050.00,"4,067",,production,OP
22-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.098,18.749,78.22515,%,38.098,90.647,6.481,1116.00,167605.00,"4,083",,production,OP
23-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.081,17.804,78.21378,%,38.081,89.408,6.443,1103.00,165788.00,"4,094",,production,OP
24-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.48,0,0,38.575,17.031,73.99738,%,38.575,90.263,6.957,1050.00,157895.00,"3,985",,production,OP
28-Nov-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,19.69,0,0,35.96,7.693,63.20914,%,35.96,84.658,4.445,688.00,103199.00,"2,998",,production,OP
02-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20.97,0,0,39.694,6.059,58.16547,%,39.694,77.432,8.013,780.00,116758.00,"3,088",,production,OP
05-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,14.36,0,0,37.613,7.083,47.62322,%,37.613,86.974,6.071,551.00,81690.00,"2,143",,production,OP
06-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,4.56,0,0,40.254,12.058,14.41105,%,40.254,87.957,8.746,68.00,8464.00,244,,production,OP
7-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,19,0,0,39.31,8.352,55.27176,%,39.31,82.874,7.566,761.00,114501.00,"2,864",,production,OP
8-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,14.31,0,0,39.035,14.481,44.1499,%,39.035,89.945,7.416,602.00,84139.00,"2,035",,production,OP
10-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,75.692,0.435,15.447,%,75.692,21.516,67.426,0.00,0.00,0,,production,OP
11-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.674,11.725,71.67941,%,38.674,88.617,7.263,1143.00,165788.00,"4,020",,production,OP
12-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.849,14.968,59.18717,%,41.849,89.153,10.482,1055.00,155469.00,"3,661",,production,OP
13-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,4.31,0,0,46.144,14.967,10.08241,%,46.144,87.555,14.026,0.00,0.00,0,,production,OP
15-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.431,10.294,68.16943,%,38.431,88.394,6.934,1096.00,161823.00,"3,868",,production,OP
16-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.504,15.308,58.55391,%,41.504,90.677,9.922,1057.00,155569.00,"3,588",,production,OP
17-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,21.14,0,0,40.915,16.122,54.91275,%,40.915,90.356,9.34,972.00,135225.00,"3,060",,production,OP
18-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,16.73,0,0,40.769,11.397,42.67975,%,40.769,84.8,9.581,607.00,91751.00,"2,313",,production,OP
19-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.736,16.532,65.86919,%,39.736,90.778,8.117,1119.00,165114.00,"3,894",,production,OP
20-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.037,16.86,64.65432,%,40.037,90.748,8.393,1101.00,162989.00,"3,864",,production,OP
21-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.247,16.933,62.80017,%,40.247,90.553,8.655,1076.00,159688.00,"3,839",,production,OP
22-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.234,16.921,64.13972,%,40.234,90.14,8.63,1077.00,159664.00,"3,876",,production,OP
23-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.148,16.721,64.17091,%,40.148,90.091,8.536,1070.00,158528.00,"3,875",,production,OP
24-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,17.98,0,0,40.437,16.538,48.50019,%,40.437,89.647,8.874,780.00,107141.00,"2,623",,production,OP
26-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,79.995,0,0.32705,%,79.995,11.4,62.299,0.00,7.00,10,,production,OP
27-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,17,0,0,38.688,6.153,49.95638,%,38.688,77.622,8.315,560.00,84900.00,"2,360",,production,OP
28-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,10.48,0,0,38.002,13.475,35.85325,%,38.002,88.657,6.812,484.00,61280.00,"1,499",,production,OP
29-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,81.38,0.039,5.28331,%,81.38,13.318,55.573,0.00,0.00,0,,production,OP
30-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.02,10.931,68.99412,%,38.02,89.223,6.78,1047.00,158379.00,"3,952",,production,OP
31-Dec-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.996,15.309,70.01692,%,38.996,89.617,7.69,1084.00,161628.00,"4,001",,production,OP
1-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.231,15.853,69.31293,%,39.231,88.631,7.907,1073.00,159519.00,"3,998",,production,OP
2-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.39,0,0,40.009,15.977,65.71291,%,40.009,88.496,8.726,1019.00,150530.00,"3,758",,production,OP
14-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,2.75,0,0,60.5,0.017,5.33512,%,60.5,46.065,29.472,76.00,11351.00,261,,production,OP
15-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.464,5.98,71.03925,%,37.464,86.983,6.003,1183.00,172799.00,"3,854",,production,OP
16-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.592,11.509,67.15653,%,39.592,88.489,8.022,1176.00,172763.00,"3,833",,production,OP
17-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.184,13.11,61.30555,%,41.184,88.965,9.575,1104.00,162728.00,"3,744",,production,OP
18-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.951,13.917,62.39624,%,40.951,88.949,9.33,1128.00,166047.00,"4,047",,production,OP
19-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.702,14.572,62.8485,%,40.702,89.51,9.056,1145.00,168235.00,"3,942",,production,OP
20-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.555,15.02,62.89471,%,40.555,90.194,8.914,1134.00,167612.00,"3,743",,production,OP
21-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,13.18,0,0,41.541,14.903,34.16807,%,41.541,89.364,9.984,492.00,69209.00,"1,679",,production,OP
22-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,18,0,0,39.582,11.383,45.18639,%,39.582,89.622,7.098,503.00,76291.00,"1,988",,production,OP
23-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.644,14.832,66.81039,%,39.644,90.629,7.095,1100.00,163430.00,"3,868",,production,OP
24-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.929,15.3,67.219,%,39.929,90.384,7.383,1096.00,164200.00,"3,869",,production,OP
25-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,16.34,0,0,40.932,15.01,45.71292,%,40.932,88.269,8.481,684.00,94776.00,"2,247",,production,OP
27-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,14,0,0,49.211,3.697,39.60947,%,49.211,49.882,4.409,432.00,65275.00,"1,819",,production,OP
28-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.544,13.737,80.59201,%,37.544,88.932,6.838,1088.00,160977.00,"3,989",,production,OP
29-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,35.696,15.461,99.80074,%,35.696,88.982,6.1,1248.00,201295.00,"5,017",,production,OP
30-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,35.909,15.754,99.94769,%,35.909,88.558,6.301,1161.00,187188.00,"4,548",,production,OP
31-Jan-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,36.082,15.565,100,%,36.082,88.884,6.187,1377.00,208348.00,"3,653",,production,OP
01-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,35.531,15.663,100,%,35.531,90.42,6.11,1192.00,180246.00,"3,864",,production,OP
02-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,35.138,15.621,100,%,35.138,90.785,6.111,1028.00,161983.00,"4,370",,production,OP
03-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,35.163,15.292,100,%,35.163,90.346,6.135,1014.00,160778.00,"4,399",,production,OP
04-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,35.484,14.847,100,%,35.484,88.899,6.299,992.00,157726.00,"4,439",,production,OP
05-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,35.814,14.725,100,%,35.814,90.2,5.69,971.00,154295.00,"4,469",,production,OP
06-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,36.134,14.477,100,%,36.134,91.319,5.157,972.00,152821.00,"4,470",,production,OP
07-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,36.512,14.066,100,%,36.512,90.067,5.56,1028.00,161812.00,"4,465",,production,OP
8-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,35.953,13.713,100,%,35.953,89.274,6.046,1028.00,162217.00,"4,521",,production,OP
9-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,16.76,0,0,35.749,13.469,73.70813,%,35.749,89.303,6.751,683.00,107594.00,"3,495",,production,OP
10-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.398,11.756,100,%,39.398,88.255,10.408,798.00,129668.00,"6,392",,production,OP
11-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.856,13.376,99.80149,%,34.856,89.742,5.74,950.00,122562.00,"6,109",,production,OP
12-Feb-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.53,13.413,99.84113,%,34.53,91.567,5.523,958.00,150413.00,"4,658",,production,OP
